notice_id,notice_date,notice_path,repo_url,repo_owner,repo_name,repo_status,lineage_id,repo_role,parent_or_source_repo,offending_file_path,offending_file_name,target_scope,alleged_data_type,first_observed_repo_date,first_observed_offending_commit_date,removal_or_disable_date,github_repo_id,github_created_at,github_pushed_at,github_fork,github_parent,github_source,wayback_first_capture,wayback_capture_count,paper_title,doi,pubmed_id,paper_authors,evidence_urls,uploader_attribution,manual_review_needed,evidence_file
2015-07-06-jetbrains,2015-07-06,2015/2015-07-06-jetbrains.md,https://github.com/rover12421/JetbrainsPatchKeygen,rover12421,JetbrainsPatchKeygen,http_451,lineage_rover12421_jetbrainspatchkeygen,unknown,,,,repository,genotype; hospital_episode_statistics,,,2015-07-06,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2015/2015-07-06-jetbrains.md; https://github.com/rover12421/JetbrainsPatchKeygen,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_rover12421_jetbrainspatchkeygen.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Apolipoprotein_B_adjstatins.hh,GLOBAL_Apolipoprotein_B_adjstatins.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Apolipoprotein_B_adjstatins.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Aspartate_aminotransferase.hh,GLOBAL_Aspartate_aminotransferase.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Aspartate_aminotransferase.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_AST_ALT_ratio.hh,GLOBAL_AST_ALT_ratio.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_AST_ALT_ratio.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_C_reactive_protein.hh,GLOBAL_C_reactive_protein.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_C_reactive_protein.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Calcium.hh,GLOBAL_Calcium.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Calcium.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Cholesterol.hh,GLOBAL_Cholesterol.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cholesterol.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Cholesterol_adjstatins.hh,GLOBAL_Cholesterol_adjstatins.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cholesterol_adjstatins.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Creatinine.hh,GLOBAL_Creatinine.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Creatinine.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Creatinine_in_urine.hh,GLOBAL_Creatinine_in_urine.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Creatinine_in_urine.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Cystatin_C.hh,GLOBAL_Cystatin_C.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Cystatin_C.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Direct_bilirubin.hh,GLOBAL_Direct_bilirubin.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Direct_bilirubin.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_eGFR.hh,GLOBAL_eGFR.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_eGFR.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Fasting_glucose.hh,GLOBAL_Fasting_glucose.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Fasting_glucose.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Gamma_glutamyltransferase.hh,GLOBAL_Gamma_glutamyltransferase.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Gamma_glutamyltransferase.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Glucose.hh,GLOBAL_Glucose.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Glucose.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Glycated_haemoglobin_HbA1c.hh,GLOBAL_Glycated_haemoglobin_HbA1c.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Glycated_haemoglobin_HbA1c.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_HbA1c.hh,GLOBAL_HbA1c.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HbA1c.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_HDL.hh,GLOBAL_HDL.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HDL.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_HDL_cholesterol.hh,GLOBAL_HDL_cholesterol.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_HDL_cholesterol.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_IGF_1.hh,GLOBAL_IGF_1.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_IGF_1.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_LDL.hh,GLOBAL_LDL.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_LDL_adjstatins.hh,GLOBAL_LDL_adjstatins.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_adjstatins.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_LDL_direct.hh,GLOBAL_LDL_direct.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_direct.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_LDL_direct_adjstatins.hh,GLOBAL_LDL_direct_adjstatins.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_LDL_direct_adjstatins.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Lipoprotein_A.hh,GLOBAL_Lipoprotein_A.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Lipoprotein_A.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Microalbumin_in_urine.hh,GLOBAL_Microalbumin_in_urine.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Microalbumin_in_urine.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Non_albumin_protein.hh,GLOBAL_Non_albumin_protein.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Non_albumin_protein.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Oestradiol.hh,GLOBAL_Oestradiol.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Oestradiol.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Phosphate.hh,GLOBAL_Phosphate.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Phosphate.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Potassium_in_urine.hh,GLOBAL_Potassium_in_urine.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Potassium_in_urine.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Rheumatoid_factor.hh,GLOBAL_Rheumatoid_factor.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Rheumatoid_factor.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_SHBG.hh,GLOBAL_SHBG.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_SHBG.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Sodium_in_urine.hh,GLOBAL_Sodium_in_urine.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Sodium_in_urine.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
2025-08-22-uk-biobank,2025-08-22,2025/08/2025-08-22-uk-biobank.md,https://github.com/JujiaoKang/biomarkers,JujiaoKang,biomarkers,http_451,lineage_jujiaokang_biomarkers,unknown,,clumping/clumped/GLOBAL_Testosterone.hh,GLOBAL_Testosterone.hh,single_file,genotype; hospital_episode_statistics; proteomics,,,2025-08-22,,,,,,,,0,,,,,https://github.com/github/dmca/blob/master/2025/08/2025-08-22-uk-biobank.md; https://github.com/JujiaoKang/biomarkers/blob/1c0da07a271784cdcb890e5a7e4a97f03547e82b/clumping/clumped/GLOBAL_Testosterone.hh; https://github.com/JujiaoKang/biomarkers,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,evidence/lineages/lineage_jujiaokang_biomarkers.md
